question-477_aug_2	['If humans had ability to underwater, it influence marine?']	yes_no
question-364_aug_2	['Is Mars the planet from the Sun in?']	yes_no
question-264	The largest internal organ in the human body is...	entity
question-491_aug_3	Is Big Bang theory the only explanation for the origin of the universe?	yes_no
question-011_aug_1	"[""Isn ' t information technology lawful that the Nile is often count the long river in the earth?""]"	yes_no
question-122_aug_1	['Could it comprise possible that electrical energy existed in a controlled form before the 19th century?']	yes_no
question-336_aug_2	['Does the layer a in protecting ultraviolet radiation?']	yes_no
question-529_aug_2	['May genetic engineering eradication of hereditary?']	yes_no
question-248_aug_1	['Name the maiden person to take the air on the Moon.']	entity
question-009	Is the speed of light constant in a vacuum?	yes_no
question-317	The largest organ in the human body is...	entity
question-305	"Identify the author of ""The Republic."""	entity
question-428	Could artificial intelligence enhance medical diagnostics?	yes_no
question-106	Could it be possible that some AI systems outperform humans in certain cognitive tasks?	yes_no
question-404_aug_1	"[""If the Solid ground ' s ambiance were diluent, would information technology affect weather practice?""]"	yes_no
question-122	Could it be possible that electricity existed in a controlled form before the 19th century?	yes_no
question-269_aug_2	['The discovered penicillin.']	entity
question-332_aug_1	"[""The master gaseous state found in Globe ' s atmosphere is. ..""]"	entity
question-198_aug_2	"[""Name the who wrote ' and '.""]"	entity
question-337_aug_1	['The physical process by which plants soak up h2o through their roots be called. ..']	entity
question-116	Isn't it true that Michelangelo painted the ceiling of the Sistine Chapel?	yes_no
question-184_aug_3	What programming paradigm focuses on objects and classes?	entity
question-271_aug_2	['Name chemical element atomic number 6.']	entity
question-547_aug_2	['Must society to adapt increasing presence of intelligence?']	yes_no
question-178_aug_2	['The first unified was. ..']	entity
question-070_aug_2	['Is Mount located the continent?']	yes_no
question-294_aug_2	"['Identify the author "" Mockingbird. ""']"	entity
question-281_aug_2	['Name planet in solar system known extensive ring.']	entity
question-592	Are neutron stars formed from the remnants of supernova explosions?	yes_no
question-082_aug_3	List three instruments commonly presented in a standard symphonic orchestra.	entity
question-596_aug_2	"['Identify authored "" The Prince. ""']"	entity
question-168_aug_2	['The capital city of.']	entity
question-566_aug_1	['Exercise the Great Roadblock Witwatersrand face threats from ocean acidification?']	yes_no
question-553	Could autonomous robots perform complex surgical procedures with higher precision than humans?	yes_no
question-088	Is the Leaning Tower of Pisa located in Italy?	yes_no
question-521_aug_2	['Could space tourism affordable average person in future?']	yes_no
question-581_aug_1	"['Gens the source of "" The Brothers Karamazov. ""']"	entity
question-353_aug_2	['Could energy completely fossil fuels 2050?']	yes_no
question-559_aug_1	['Had Johannes Gutenberg not invent the printing pressure, would information dissemination birth been wearisome?']	yes_no
question-445_aug_1	['The largest continent on Terra firma is. ..']	entity
question-472_aug_1	['Ar all snakes vicious?']	yes_no
question-544	Am I able to contribute to environmental conservation efforts through daily actions?	yes_no
question-332_aug_2	"[""Primary gas Earth ' s atmosphere. ..""]"	entity
question-510_aug_3	Has climate change led to more frequent and severe weather events?	yes_no
question-495	The largest ocean on Earth is...	entity
question-558_aug_1	['Throw the invention of the smartphone transformed innovative communication?']	yes_no
question-599_aug_1	['Could progress in renewable energy technology eliminate energy poorness in developing countries?']	yes_no
question-268_aug_3	If Earth's inclination changes, would it affect the gravity of the seasons?	yes_no
question-122_aug_2	['Could it possible that electricity existed in a before the?']	yes_no
question-072	Which chemical element, possessing the atomic number 1, is the lightest and most abundant in the universe?	entity
question-064	The Inca citadel perched high in the Andes Mountains of Peru is called...	entity
question-081_aug_2	"[""Isn ' true Machu Picchu the sophisticated engineering Inca civilization?""]"	yes_no
question-352_aug_1	['The large osseous tissue in the human torso is. ..']	entity
question-412_aug_2	['The capital France. ..']	entity
question-215_aug_3	Name the ancient civilization known to build Machu Picchu.	entity
question-385_aug_1	['Figure the ancient civilization that built the pyramid of Giza.']	entity
question-501	Do elephants have the largest brains among land animals?	yes_no
question-274_aug_3	The capital of Canada is...	entity
question-262_aug_1	['Act the greenhouse effect contribute to global thaw?']	yes_no
question-402_aug_2	['Name the largest solar system.']	entity
question-052_aug_3	The Carthaginian general who crossed the Alps with elephants was...	entity
question-206	Is it possible for a black hole to emit radiation?	yes_no
question-103_aug_2	['Is speed of light universal constant physics?']	yes_no
question-558_aug_3	Has the invention of the smartphone transformed modern communication?	yes_no
question-558	Has the invention of the smartphone transformed modern communication?	yes_no
question-378	Could artificial intelligence improve disaster prediction and management?	yes_no
question-536	Can some species of jellyfish live indefinitely through a process called transdifferentiation?	yes_no
question-591_aug_3	Name the ancient civilization known to build pyramids in Egypt.	entity
question-094_aug_1	['Is Jove larger than Earthly concern?']	yes_no
question-199	Which device can convert mechanical energy into electrical energy?	entity
question-562	Might climate change lead to the extinction of certain plant and animal species?	yes_no
question-167_aug_3	Printed characters used to reproduce text and images in a print press are called...	entity
question-591	Name the ancient civilization known for building the pyramids in Egypt.	entity
question-520	Can humans survive without water for more than a week?	yes_no
question-309	Is the Sahara Desert larger than the Arabian Desert?	yes_no
question-448_aug_1	"['Identify the philosopher acknowledge for the study "" Leviathan. ""']"	entity
question-490_aug_1	['The capital metropolis of Commonwealth of australia cost. ..']	entity
question-154_aug_3	The chemical element with the symbol 'O' is...	entity
question-060	Does gravity cause two masses to attract each other regardless of distance?	yes_no
question-101_aug_3	Isn't it true that Everest is located in Asia?	yes_no
question-165_aug_3	The composer of the Moonlight Sonata was...	entity
question-208	Could renewable energy sources entirely replace fossil fuels in the future?	yes_no
question-412_aug_3	The capital of France is...	entity
question-036_aug_1	['Make up the Great Barrier Reef threatened by rise ocean temperatures?']	yes_no
question-253_aug_1	['Identify the mathematician world health organization is known for his contribution to calculus and analytic geometry.']	entity
question-163	Name the inventor of the telephone.	entity
question-194_aug_3	Which chemical has atomic number 79?	entity
question-396_aug_2	['The of cellular respiration occur in the mitochondria cells?']	yes_no
question-590_aug_3	If humans could regenerate their organs, how would it affect organ transplantation?	yes_no
question-257	Is it true that honey never spoils and can be preserved indefinitely?	yes_no
question-507	Would eliminating taxes on renewable energy encourage more sustainable practices?	yes_no
question-394_aug_1	"[""Be the North frigid zone Ocean the smallest of the universe ' s five major oceans?""]"	yes_no
question-472_aug_3	Are all snakes poisonous?	yes_no
question-586_aug_3	Identify the scientist who discovered the law of universal gravity.	entity
question-034_aug_2	['No humans, would human civilization have progressed as did?']	yes_no
question-305_aug_1	"['Identify the generator of "" The Democracy. ""']"	entity
question-021	"Is Shakespeare credited with writing ""Hamlet""?"	yes_no
question-224_aug_1	"['Epithet the philosopher who wrote "" Critical review of Pure Reasonableness. ""']"	entity
question-106_aug_1	['Could it be possible that some bradypus tridactylus system outperform human in certain cognitive undertaking?']	yes_no
question-382	The capital city of Brazil is...	entity
question-539	Would reducing meat consumption significantly impact global carbon emissions?	yes_no
question-348_aug_2	['Could revolutionize education and?']	yes_no
question-175_aug_3	Which piece Shakespearean presents the character Prospero?	entity
question-084	If polar ice caps continue to melt, could global sea levels rise appreciably?	yes_no
question-502_aug_3	Does the Sun emit more energy than all the stars of the Milky Way combined?	yes_no
question-163_aug_2	['The of telephone.']	entity
question-382_aug_1	['The upper case letter city of Brazil be. ..']	entity
question-522_aug_3	Will electric vehicles completely replace petrol cars over the next 50 years?	yes_no
question-271	Name the chemical element with the atomic number 6.	entity
question-515_aug_2	['Governments implement stricter environmental regulations to pollution?']	yes_no
question-537_aug_1	['Could virtual reality supervene upon traditional schoolroom learning method?']	yes_no
question-306_aug_3	Is it possible that a comet is colliding with Earth?	yes_no
question-524_aug_2	['Should governments invest more in energy?']	yes_no
question-129_aug_3	Do whales communicate with sound waves over long distances?	yes_no
question-043_aug_2	"['Which Renaissance figure credited "" Last Supper ""?']"	entity
question-430	"Name the author of ""Crime and Punishment."""	entity
question-254_aug_2	['Does body contain than 600 muscles?']	yes_no
question-503_aug_1	['Did Leonardo district attorney Vinci invent the chopper?']	yes_no
question-506_aug_3	Will artificial intelligence eventually surpass human intelligence in creativity?	yes_no
question-459	Are neutron stars remnants of supernova explosions?	yes_no
question-079	The War of 1812 primarily involved armed conflict between the United States and...	entity
question-478_aug_2	['Name the ancient civilization that city.']	entity
question-033	Is it commonly accepted that water boils at 100°C under standard atmospheric pressure?	yes_no
question-156_aug_3	"The philosopher who wrote ""The Republic"" was..."	entity
question-065_aug_1	"['Is the chemical symbolisation for the element amber "" Atomic number 79 ""?']"	yes_no
question-519_aug_1	['Did the Industrial Revolution lead off in the 18th century?']	yes_no
question-381	Does the human body have five senses?	yes_no
question-227	Could human colonization of Mars be feasible within the next century?	yes_no
question-309_aug_2	['Is Sahara Desert larger than Desert?']	yes_no
question-039_aug_2	['It agreed the Earth orbits around Sun, rather than versa?']	yes_no
question-487_aug_1	['Ar there any reptiles that can change their skin people of colour?']	yes_no
question-029_aug_3	Is the Louvre Museum located in Paris, France?	yes_no
question-480_aug_3	The biggest muscle in the human body is...	entity
question-455_aug_3	The capital of Italy is...	entity
question-306	Is it possible for a comet to collide with Earth?	yes_no
question-210	"Identify the author of the epic poem ""The Odyssey."""	entity
question-088_aug_2	['The Leaning Tower of Pisa located Italy?']	yes_no
question-551_aug_1	['Did the antediluvian Egyptian use papyrus as a writing fabric?']	yes_no
question-594_aug_1	['Could artificial intelligence improve efficiency in renewable energy system?']	yes_no
question-369_aug_3	If the Earth's magnetic field weakened considerably, would it affect animal migration patterns?	yes_no
question-193_aug_3	Name the painter who created 'Girl with a Pearl Earring'.	entity
question-507_aug_1	['Would eliminating taxes on renewable vigour further to a greater extent sustainable practices?']	yes_no
question-056_aug_1	['Identify the top five expectant countries by land region.']	entity
question-439_aug_2	['Prokaryotic simpler in structure to eukaryotic cells?']	yes_no
question-443_aug_3	"Name the author of ""War and Peace""."	entity
question-169_aug_3	What civilization has carved the monumental statues called Moai on Easter Island?	entity
question-587_aug_3	Does the human body contain more than 100 trillion cells?	yes_no
question-484	Does carbon monoxide contribute to air pollution?	yes_no
question-241_aug_2	['Quantum computing revolutionize data processing in?']	yes_no
question-278	If humans could breathe in space without protection, would space travel become significantly easier?	yes_no
question-193_aug_2	"[""Name the who created ' Girl a '.""]"	entity
question-222	The largest continent on Earth is...	entity
question-143_aug_2	['The Gobi located Asia?']	yes_no
question-572	Does the ozone layer help protect Earth from harmful ultraviolet rays?	yes_no
question-412	The capital city of France is...	entity
question-178_aug_3	The first emperor of unified China was...	entity
question-571_aug_1	"['Name the generator of "" Gabriel daniel fahrenheit 451. ""']"	entity
question-586	Identify the scientist who discovered the law of universal gravitation.	entity
question-402_aug_3	Name the largest planet in our solar system.	entity
question-447_aug_3	Are there amphibians that can live entirely on earth?	yes_no
question-598_aug_3	The largest organ in the human body is...	entity
question-274_aug_1	['The uppercase city of Canada is. ..']	entity
question-025_aug_3	The structure built to protect China's northern borders centuries ago is called...	entity
question-453_aug_2	['Name the the.']	entity
question-448	"Identify the philosopher known for the work ""Leviathan."""	entity
question-162_aug_1	['The cognitive operation by which plants convince sun into chemical vigor is called. ..']	entity
question-532_aug_1	['Shall we adopt more sustainable agricultural practices to ensure food for thought security department?']	yes_no
question-320_aug_3	"Identify the philosopher who wrote ""Beyond Good and Evil."""	entity
question-513_aug_1	['May renewable energy technologies turn cost - effective enough to personify the elemental muscularity reference globally?']	yes_no
question-291_aug_2	['Name of Jupiter.']	entity
question-302_aug_1	['Figure the largest mammalian in the sea.']	entity
question-077_aug_2	['Which European, renowned for its maritime, characterized numerous?']	entity
question-046	Identify the chemical element that is essential for breathing and constitutes about 21% of Earth's atmosphere.	entity
question-501_aug_3	Do elephants have the biggest brain in terrestrial animals?	yes_no
question-593_aug_3	The process by which cells divide to produce two identical daughter cells is called...	entity
question-295	Is it possible for a solar eclipse to occur during a full moon?	yes_no
question-273_aug_3	If the Amazon rainforest were to be completely deforested, what would be the environmental consequences?	yes_no
question-589	Is the multiverse theory a scientifically validated concept?	yes_no
question-426_aug_2	['Are electrons negatively?']	yes_no
question-461_aug_1	['Could renewable vim adoption palliate the core of climate change?']	yes_no
question-257_aug_3	Is it true that honey never spoils and can be preserved indefinitely?	yes_no
question-375_aug_2	"['Identify the of "" Four. ""']"	entity
question-470_aug_2	['The cells obtain glucose is called. ..']	entity
question-223_aug_3	If the Moon were significantly closer to Earth, would the tidal effects be stronger?	yes_no
question-437	Are there any mammals that lay eggs?	yes_no
question-068_aug_2	['Assuming a perfect vacuum, sound fail it?']	yes_no
question-318_aug_2	['Could eliminate diseases?']	yes_no
question-394	Is the Arctic Ocean the smallest of the world's five major oceans?	yes_no
question-437_aug_3	Are there mammals laying eggs?	yes_no
question-535	Did Isaac Newton develop the laws of motion independently of Galileo?	yes_no
question-031	Do whales, as mammals, breathe air instead of using gills like fish do?	yes_no
question-191_aug_2	['Scandinavian country with the Vikings?']	entity
question-466_aug_2	['Could in to increased in manufacturing?']	yes_no
question-049_aug_3	Name the scientist who introduced the concept of gravity after observing a fallen apple (according to the legend).	entity
question-329_aug_1	"[""If the Moon were significantly with child, would it pretend Land ' s tides more dramatically?""]"	yes_no
question-545_aug_2	['May renewable adoption lead economic growth creation?']	yes_no
question-183_aug_1	['The device expend to value temperature follow called a. ..']	entity
question-327_aug_1	['The washington metropolis of Italy embody. ..']	entity
question-572_aug_1	['Serve the ozone bed avail protect Earth from harmful ultraviolet rays?']	yes_no
question-509_aug_2	['Have humans walked the surface Mars?']	yes_no
question-305_aug_3	"Identify the author of ""The Republic""."	entity
question-322_aug_2	['The in the presence of oxygen is called. ..']	entity
question-162_aug_2	['The process which plants convert chemical is. ..']	entity
question-345	Name the ancient civilization that built the Machu Picchu citadel.	entity
question-557	Have scientists discovered evidence of life on other planets within our galaxy?	yes_no
question-230_aug_1	['Doe deoxyribonucleic acid stand for Deoxyribonucleic Acid?']	yes_no
question-564_aug_1	['Shall we promote more than research into renewable energy technologies to battle clime alteration?']	yes_no
question-027_aug_3	Who developed the vaccine that led to the virtual eradication of polio?	entity
question-106_aug_2	['Could it be possible some outperform in certain cognitive?']	yes_no
question-102_aug_1	['Could information technology personify potential that the Roman Empire tempt languages across Europe?']	yes_no
question-353	Could renewable energy technologies completely replace fossil fuels by 2050?	yes_no
question-092	The concept of the first programmable computer is often attributed to the work of...	entity
question-413_aug_2	['Are black holes of spacetime such strong effects nothing can escape from?']	yes_no
question-497_aug_3	Are there species of fish that can survive out of the water for long periods of time?	yes_no
question-496_aug_2	['Advancements technology lead to energy independence for countries?']	yes_no
question-090_aug_1	['Which ancient culture construct the Great Pyramids at Giza?']	entity
question-262	Does the greenhouse effect contribute to global warming?	yes_no
question-409_aug_3	Are camels well suited to desert environments?	yes_no
question-050_aug_2	['’ t true that printing press invention accelerated the knowledge in Europe?']	yes_no
question-073_aug_2	['Could adapted to conditions exist hydrothermal vents in ’ s?']	yes_no
question-339_aug_3	Is the Nile longer than the Amazon?	yes_no
question-568	Can humans live on Mars without technological assistance?	yes_no
question-546_aug_2	['Might advancements in medicine eradicate certain?']	yes_no
question-434_aug_2	"[""There stars in Milky Way than grains of sand on all the ' beaches?""]"	yes_no
question-446_aug_2	['Could advancements in breakthroughs in medicine?']	yes_no
question-597_aug_3	Does methane have a higher global warming potential than carbon dioxide?	yes_no
question-595_aug_2	['There any species that can survive in arid?']	yes_no
question-477_aug_3	If humans had the ability to breathe underwater, how would this affect marine research?	yes_no
question-301	"Is the chemical symbol for silver ""Ag""?"	yes_no
question-232_aug_1	['Is it possible for auditory sensation to travel quicker in piss than in air?']	yes_no
question-575_aug_2	['Are there any species of are?']	yes_no
question-224_aug_3	"Name the philosopher who wrote ""Critical of Pure Reason."""	entity
question-559_aug_2	['Had Johannes not invented press, would information have been?']	yes_no
question-142_aug_1	['Could information technology personify potential that the transistor was a pivotal invention in advanced electronics?']	yes_no
question-316	Is Mercury the closest planet to the Sun in our solar system?	yes_no
question-435_aug_2	['The process plants absorb water roots called. ..']	entity
question-454	Are vitamins organic compounds necessary for various bodily functions?	yes_no
question-001_aug_2	['Is truly the peak on Earth?']	yes_no
question-176	The brightest star visible in Earth's night sky is...	entity
question-245_aug_1	"[""If the Earth ' s eye socket were dead orbitual, would there nonetheless be season?""]"	yes_no
question-192_aug_1	['The force play that opposes motion between deuce surfaces represent predict. ..']	entity
question-038	The largest ocean on Earth is...	entity
question-124	If gravity ceased to exist, would objects remain suspended in midair?	yes_no
question-098_aug_1	['If photosynthesis ceased globally, would atmospheric oxygen levels finally belittle?']	yes_no
question-395	"Name the author of ""The Catcher in the Rye."""	entity
question-197_aug_2	['The process by plants release through pores in is. ..']	entity
question-553_aug_1	['Could sovereign robots perform complex operative procedures with higher precision than humans?']	yes_no
question-040	List two European languages that do not share the Latin alphabet.	entity
question-463	"Identify the composer of ""Eine kleine Nachtmusik."""	entity
question-579_aug_1	['Could advancements in renewable energy storage solve the intermittence issue of solar and wander mightiness?']	yes_no
question-377_aug_1	['The summons by which plant liberate oxygen is called. ..']	entity
question-332	The primary gas found in Earth's atmosphere is...	entity
question-336_aug_1	['Does the ozone stratum play a role in protect Land from ultraviolet radiation?']	yes_no
question-195	The ancient route used by merchants and travelers between Europe and Asia was called the...	entity
question-552_aug_3	Can some lizard species regenerate their tails after losing them?	yes_no
question-561_aug_2	['May renewable sources the form of energy the of the 21st?']	yes_no
question-012_aug_2	['During World War II, leader was. ..']	entity
question-323	Could autonomous drones be used effectively in disaster relief operations?	yes_no
question-446_aug_1	['Could advancement in nanotechnology leading to breakthroughs in medicine?']	yes_no
question-267	Does the process of mitosis result in two identical daughter cells?	yes_no
question-311_aug_3	Does the human body contain more than 200 bones?	yes_no
question-468_aug_3	"Name the philosopher who wrote ""The Social Contract""."	entity
question-580	Are all sharks dangerous to humans?	yes_no
question-264_aug_1	['The large internal electric organ in the human body be. ..']	entity
question-254_aug_1	['Does the human consistence curb more than 600 brawn?']	yes_no
question-489_aug_3	Are mitochondria present in plant and animal cells?	yes_no
question-445_aug_2	['Largest continent on is. ..']	entity
question-121_aug_2	"[""' t it true Machu Picchu is Peru?""]"	yes_no
question-460_aug_1	['The process by which prison cell copy their DNA embody called. ..']	entity
question-153_aug_2	['The empire that built city of Tenochtitlan.']	entity
question-411_aug_1	['Are there more than bones in the grownup human dead body than in a newborn?']	yes_no
question-250_aug_1	"[""The main flatulence base in the Earth ' sec atmosphere is. ..""]"	entity
question-263_aug_1	['If bee went out, would it significantly impact world agriculture?']	yes_no
question-084_aug_1	['If polar internal combustion engine cap continue to disappear, could spherical sea levels rise appreciably?']	yes_no
question-267_aug_1	['Does the process of mitosis result in ii identical daughter cells?']	yes_no
question-572_aug_3	Does the ozone layer help protect the Earth from harmful ultraviolet radiation?	yes_no
question-198_aug_3	Name the Russian author who wrote 'War and Peace'.	entity
question-573	The process by which cells convert glucose and oxygen into energy is called...	entity
question-196_aug_1	['Which Italian inventor better the telescope and supported the heliocentric possibility?']	entity
question-500_aug_2	['The plants sunlight into chemical is called. ..']	entity
question-525_aug_2	['Have become extinct?']	yes_no
question-174_aug_3	Name the SI unit of the electric current.	entity
question-178_aug_1	['The inaugural emperor of merged Nationalist china was. ..']	entity
question-587_aug_2	['Does the human contain more than?']	yes_no
question-145_aug_3	Isn't it true that Aristotle was a Plato student?	yes_no
question-054	Which Renaissance master painted the ceiling of the Sistine Chapel in Vatican City?	entity
question-058_aug_2	"['Composed opera "" La ""?']"	entity
question-260_aug_1	"[""Be the Mariana Oceanic abyss the deep part of the humans ' southward oceans?""]"	yes_no
question-493_aug_2	"['Name author of "" Gatsby. ""']"	entity
question-285_aug_2	['Is photosynthesis for the oxygen we?']	yes_no
question-506	Will artificial intelligence eventually surpass human intelligence in creativity?	yes_no
question-051_aug_3	Isn't it true that the Nile is considered the longest river on Earth?	yes_no
question-229_aug_2	['The ancient known for its hanging gardens, Seven Wonders the Ancient World.']	entity
question-482_aug_3	Are there mammals laying eggs instead of giving birth to young people?	yes_no
question-368_aug_1	['Personify the heliocentric model of the solar system widely accepted in uranology?']	yes_no
question-308_aug_3	Could renewable energy sources meet global energy demand in the future?	yes_no
question-149_aug_1	"[""International relations and security network ' deoxythymidine monophosphate it reliable that the Anglesea Lisa is displayed in the Louvre museum Museum?""]"	yes_no
question-366	Does the human liver perform over 500 vital functions?	yes_no
question-127_aug_1	['Is Eternal city a urban center located within modern Italia?']	yes_no
question-454_aug_2	['Are vitamins compounds necessary for bodily?']	yes_no
question-423_aug_3	Could space exploration lead to the discovery of alien life?	yes_no
question-310	Name the inventor of the printing press.	entity
question-506_aug_2	['Artificial intelligence eventually surpass in creativity?']	yes_no
question-479_aug_2	['There types of clouds in meteorology?']	yes_no
question-589_aug_1	['Be the multiverse theory a scientifically validated concept?']	yes_no
question-584	Could space mining become a viable industry in the future?	yes_no
question-571	"Name the author of ""Fahrenheit 451."""	entity
question-058_aug_1	"['World health organization compose the opera house "" La Bohème ""?']"	entity
question-549_aug_1	['Do honeybees toy a crucial role in cross pollinate craw and maintain biodiversity?']	yes_no
question-413_aug_3	Do the black hole regions of space have gravitational effects so strong that nothing can escape from the interior?	yes_no
question-153	Identify the empire that built the city of Tenochtitlan.	entity
question-516_aug_1	['Shall we deal alternative methods for waste direction to reduce landfill usage?']	yes_no
question-268_aug_1	"[""If the Earth ' s leaning were to exchange, would it impact the severity of season?""]"	yes_no
question-440_aug_2	['Capital of Canada. ..']	entity
question-161_aug_1	"[""Which source wrote ' Unitary Hundred Age of Purdah '?""]"	entity
question-108_aug_3	Isn't it true that the Peloponnese war was waged in ancient Greece?	yes_no
question-230_aug_2	['Does Deoxyribonucleic Acid?']	yes_no
question-319	Is the Great Barrier Reef home to over 1,500 species of fish?	yes_no
question-403_aug_2	['Are more than 100 elements periodic?']	yes_no
question-387_aug_3	The process by which cells divide to produce two identical daughter cells is called...	entity
question-146_aug_3	Is hydrogen the lightest element in the periodic table?	yes_no
question-457_aug_3	If humans could regenerate their skin quickly, how would this impact medical treatment?	yes_no
question-153_aug_3	Identify the empire that built the city of Tenochtitlan.	entity
question-168_aug_3	Name the capital of Japan.	entity
question-160_aug_2	['The highest waterfall the. ..']	entity
question-578_aug_1	['The big arteria in the human body is. ..']	entity
question-344	If humans could regenerate lost limbs, how would it impact medical science?	yes_no
question-097_aug_1	['The historical trade route that link up East Asia and Europe be know as the. ..']	entity
question-150_aug_1	['Make dolphins exhibit complex societal behaviors?']	yes_no
question-399	If humans could regenerate neurons, how would it affect brain injuries?	yes_no
question-585	Are there any mammals that can fly?	yes_no
question-035_aug_3	Name the city that hosted the first modern Olympic Games in 1896.	entity
question-471_aug_1	['Could contrived intelligence activity replace human roles in originative industries?']	yes_no
question-478_aug_3	Name the ancient civilization that established the city of Athens.	entity
question-293	If humans had no need for sleep, how might society and daily routines change?	yes_no
question-404_aug_3	If the Earth's atmosphere were thinner, would it affect weather conditions?	yes_no
question-286_aug_3	Name the inventor of the bulb.	entity
question-212_aug_2	['Capital city of. ..']	entity
question-261_aug_2	"['Name author the "" Romeo Juliet. ""']"	entity
question-142	Could it be possible that the transistor was a pivotal invention in modern electronics?	yes_no
question-201_aug_1	['Cost Aides still classify as a dwarf planet in our solar arrangement?']	yes_no
question-003	Does the Amazon River carry a greater volume of water than any other river?	yes_no
question-206_aug_2	['It for black hole emit radiation?']	yes_no
question-577	Does carbon dioxide play a critical role in photosynthesis?	yes_no
question-341_aug_3	Is the human brain made up of about 86 billion neurons?	yes_no
question-340	Name the inventor of the electric light bulb.	entity
question-359	If humans had no sense of sight, how would it affect daily life?	yes_no
question-326_aug_1	['Make the human heart pump approximately 5 liter of descent per minute?']	yes_no
question-109_aug_2	['Could it that holes form from collapsed?']	yes_no
question-266	Name the ancient civilization that built the pyramids at Teotihuacan.	entity
question-377	The process by which plants release oxygen is called...	entity
question-309_aug_3	Is the Sahara desert bigger than the Arab desert?	yes_no
question-413_aug_1	['Are black jam regions of spacetime march such strong gravitative effects that nothing can head for the hills from inside them?']	yes_no
question-440	The capital city of Canada is...	entity
question-272	Does the theory of relativity include both special and general relativity?	yes_no
question-476_aug_2	['The heliocentric of solar system widely accepted?']	yes_no
question-288_aug_2	"[""The ' axis were perpendicular its orbital plane, would there be no?""]"	yes_no
question-245	If the Earth's orbit were perfectly circular, would there still be seasons?	yes_no
question-467_aug_2	['Are any species birds that are?']	yes_no
question-140_aug_2	['If routes had not existed, would exchange slower?']	yes_no
question-592_aug_3	Are neutron stars formed from the remnants of supernova explosions?	yes_no
question-188_aug_3	Name the philosopher known for the categorical imperative.	entity
question-131_aug_1	"[""Is the Great Wall of China considered unrivalled of the world ' s longest man - nominate construction?""]"	yes_no
question-421_aug_3	Are greenhouse gases essential for maintaining Earth's temperature?	yes_no
question-554_aug_3	Will the melting of polar ice caps result in a significant rise in sea level?	yes_no
question-003_aug_2	['The River a volume of than any other river?']	yes_no
question-416	Are Venus and Mercury the only planets in our solar system without moons?	yes_no
question-274	The capital city of Canada is...	entity
question-476_aug_1	['Is the heliocentric model of the solar system widely accepted today?']	yes_no
question-061_aug_1	['The other known civilisation in the region of Mesopotamia was the. ..']	entity
question-192_aug_3	The force that opposes movement between two surfaces is called...	entity
question-251	Can plants communicate with each other through chemical signals?	yes_no
question-414	If humans could photosynthesize, how would it impact our dietary needs?	yes_no
question-537_aug_3	Could virtual reality replace traditional classroom learning methods?	yes_no
question-410_aug_1	['Name the discoverer of the inaugural successful airplane.']	entity
question-316_aug_2	['Is Mercury the closest planet the in our?']	yes_no
question-311	Does the human body contain more than 200 bones?	yes_no
question-365_aug_1	['Identify the scientist who be renowned for the jurisprudence of ecumenical gravitation.']	entity
question-098_aug_3	If photosynthesis ceases on a global scale, will atmospheric oxygen levels eventually decrease?	yes_no
question-152_aug_1	['The scientist world health organization developed the hypothesis of relativity theory was. ..']	entity
question-426	Are electrons negatively charged particles?	yes_no
question-576_aug_3	"Identify the philosopher known for the work ""Being and Nothing""."	entity
question-016	Can we confirm that Tokyo is one of the most populous urban areas globally?	yes_no
question-523_aug_1	['Would infix more than dark green spaces in urban areas improve public health?']	yes_no
question-041_aug_2	['Does the theory of evolution natural selection originate?']	yes_no
question-430_aug_2	"['Name the author of "". ""']"	entity
question-502_aug_1	['Does the Sun emit more energy than entirely the maven in the Milky Way combined?']	yes_no
question-128_aug_1	"[""Isn ' t information technology true that Confucius personify an influential philosopher in ancient China?""]"	yes_no
question-349	Is the Great Wall of China visible from space without aid?	yes_no
question-283_aug_3	If the Moon disappeared, would it affect the tides of the Earth?	yes_no
question-460_aug_3	The process by which cells replicate their DNA is called...	entity
question-225_aug_2	['Is it are classified as mammals?']	yes_no
question-527	Had the Titanic not sunk, would transatlantic travel have developed differently?	yes_no
question-399_aug_2	['If could regenerate neurons, would it brain?']	yes_no
question-364	Is Mars the fourth planet from the Sun in our solar system?	yes_no
question-221_aug_2	"[""The Earth ' magnetic field protect from radiation?""]"	yes_no
question-183	The device used to measure temperature is called a...	entity
question-129_aug_2	['Do whales communicate using long distances?']	yes_no
question-383_aug_1	['Is thread hypothesis a leading nominee for a possibility of everything in physics?']	yes_no
question-171	Identify the device that measures atmospheric pressure.	entity
question-171_aug_3	Identify the device that measures atmospheric pressure.	entity
question-152_aug_2	['Scientist who developed of relativity. ..']	entity
question-159_aug_2	['Which ancient the pyramids Giza?']	entity
question-071_aug_3	During the Apollo 11 mission, who was the first person to set foot on the Moon?	entity
question-188	Name the philosopher known for the categorical imperative.	entity
question-007_aug_2	['The the Mona was. ..']	entity
question-486_aug_1	['Could renewable energy substructure create novel job opportunities globally?']	yes_no
question-152	The scientist who developed the theory of relativity was...	entity
question-159	Which ancient civilization constructed the pyramids at Giza?	entity
question-356_aug_2	['Does the human body use more at any physical activity?']	yes_no
question-273	If the Amazon Rainforest were to be completely deforested, what would be the environmental consequences?	yes_no
question-005_aug_3	Name the inventor who first patented the phone.	entity
question-490	The capital city of Australia is...	entity
question-455_aug_1	['The capital metropolis of Italian republic is. ..']	entity
